x,y,elevation,slope,aspect,plan_curvature,layer_0.50m,layer_0.75m,layer_1.00m,layer_1.25m,layer_1.50m,layer_2.00m,layer_2.50m,layer_3.00m,layer_3.50m,layer_4.00m,layer_4.50m,layer_5.00m
360333.7305117335,4308049.333578438,3091.0679,5.551565,212.74605,0.060825348,269.5057678222656,347.4003601074219,324.58551025390625,302.9085388183594,282.9168701171875,294.1871032714844,270.1199645996094,247.5582427978516,236.6392517089844,226.95274353027344,219.34410095214844,215.2783203125
360341.7581214276,4308049.191786458,3091.5923,5.2354474,216.14017,0.08434445,277.0625,346.6181640625,321.01129150390625,296.8724670410156,275.80780029296875,288.1936340332031,261.8478698730469,242.18179321289065,231.5666656494141,223.0709228515625,216.570556640625,212.82681274414062
360349.78573104297,4308049.0500026345,3092.1487,5.0449195,221.47958,0.11246155,254.0307464599609,332.87548828125,299.2545471191406,268.4026184082031,243.63677978515625,269.8298034667969,232.3857421875,213.49542236328125,203.4490203857422,197.7391662597656,193.94122314453125,191.7955322265625
360357.81334058056,4308048.908226964,3092.7617,4.9092784,227.43053,0.13423373,181.59130859375,266.519287109375,241.3671875,218.3191375732422,200.93765258789065,235.0728759765625,198.96255493164065,184.5370178222656,176.33648681640625,173.799072265625,172.82852172851562,171.8438720703125
360365.8409500405,4308048.76645945,3093.4138,4.6620345,233.19702,0.15073334,188.53762817382807,286.8148803710937,239.57980346679688,210.34963989257807,196.66571044921875,206.52896118164065,187.38302612304688,179.8015594482422,172.81394958496094,170.97811889648438,169.87835693359375,168.39479064941406
360373.8685594249,4308048.624700093,3094.0676,4.3306217,238.93646,0.16551484,238.691146850586,320.3126220703125,247.48736572265625,208.82977294921875,194.9955291748047,204.8592987060547,185.65049743652344,178.7108917236328,173.14474487304688,170.7022247314453,169.32522583007812,168.36166381835938
360381.8961687294,4308048.48294889,3094.7112,4.049951,246.15286,0.17923206,233.3677673339844,407.0355224609375,297.54107666015625,233.340087890625,210.32913208007807,212.7091217041016,189.0451812744141,180.047119140625,172.66879272460938,169.8145751953125,166.89266967773438,164.90223693847656
360389.9237779561,4308048.341205841,3095.3628,3.9011054,255.20007,0.17727007,200.330795288086,320.4501953125,273.3834228515625,231.23622131347656,216.61143493652344,228.5269927978516,198.115234375,185.84950256347656,175.1605682373047,172.3079071044922,168.3093719482422,164.90977478027344
360397.9513871053,4308048.199470949,3096.0298,3.8383048,265.0944,0.15540364,235.07489013671875,567.2936401367188,429.2179260253906,325.32281494140625,255.1589813232422,219.86672973632807,186.1392517089844,172.60665893554688,163.6691131591797,159.68260192871094,155.42431640625,153.04319763183594
360405.9789961778,4308048.057744211,3096.6997,3.8252182,275.05902,0.12683567,252.885482788086,728.3626098632812,534.441162109375,389.7941284179688,282.5226135253906,220.46669006347656,179.76400756835938,164.3384552001953,156.65582275390625,150.92147827148438,147.59756469726562,145.38372802734375
360414.0066051715,4308047.916025628,3097.3618,3.930073,287.5496,0.085945345,254.2044982910156,574.1780395507812,450.08599853515625,344.240234375,262.025390625,229.4105529785156,187.8465881347656,171.71383666992188,163.92544555664062,157.52816772460938,154.24569702148438,151.4974822998047
360422.03421408864,4308047.774315202,3098.0098,4.7175937,302.80856,0.03399145,261.49365234375,482.5944519042969,389.2017822265625,306.3252258300781,244.2203826904297,235.27574157714844,193.6473083496093,178.10057067871094,169.96495056152344,163.6771240234375,160.92762756347656,158.10623168945312
360430.06182292703,4308047.632612931,3098.749,6.0822473,311.84232,0.030945992,254.10269165039065,414.4264221191406,339.5756225585937,275.9582824707031,228.580307006836,236.3092498779297,195.9931640625,182.2271423339844,173.76473999023438,167.77725219726562,165.71604919433594,162.87554931640625
360438.0894316888,4308047.490918814,3099.5974,6.005295,301.9159,0.107647404,237.7370758056641,332.0674743652344,278.632568359375,241.52967834472656,212.0018310546875,230.4158935546875,195.8284912109375,185.2422637939453,176.21112060546875,170.44503784179688,168.97494506835938,166.3905487060547
360446.1170403719,4308047.349232852,3100.535,5.7737875,272.56018,0.20125926,230.62774658203125,277.2386474609375,243.313217163086,220.11968994140625,206.0487518310547,219.40188598632807,196.1939392089844,189.33807373046875,180.8455505371093,175.39035034179688,173.66650390625,171.70994567871094
360454.14464897726,4308047.207555047,3101.6177,6.4646025,261.95544,0.17599328,259.7734069824219,290.75244140625,263.51324462890625,237.3124542236328,220.72694396972656,212.30435180664065,197.6743621826172,191.455322265625,186.4054718017578,182.92318725585932,181.28941345214844,180.29661560058594
360462.172257505,4308047.065885396,3102.7788,6.7534885,257.36487,0.13867442,253.55401611328125,289.92303466796875,274.0628356933594,254.55227661132807,237.0312042236328,242.4324951171875,221.46026611328125,212.4310913085937,203.7720642089844,198.1991424560547,193.7940826416016,191.58641052246094
360470.1998659573,4308046.924223901,3103.9287,6.763201,252.74942,0.112670854,230.98497009277344,291.6885986328125,299.19342041015625,281.7093505859375,260.2416381835937,300.0450439453125,254.37039184570312,230.1161193847656,208.9334411621093,197.00604248046875,188.61782836914065,184.90478515625
360478.22747432976,4308046.78257056,3105.044,6.756495,249.40457,0.0973811,237.6156463623047,302.2862548828125,295.57684326171875,261.46124267578125,231.9916381835937,273.167724609375,218.0998992919922,197.0269470214844,182.61032104492188,174.0286865234375,167.29437255859375,162.74530029296875
360486.25508262456,4308046.640925376,3106.1467,6.7577744,247.93225,0.08329779,249.56295776367188,311.1653137207031,271.3799743652344,225.3119506835937,196.02403259277344,230.07440185546875,185.7144775390625,172.01040649414062,164.73562622070312,160.26602172851562,156.53028869628906,153.54774475097656
360494.2826908417,4308046.499288347,3107.2402,6.6142507,247.54672,0.068939075,229.9318084716797,246.93458557128903,228.0915679931641,209.7310028076172,197.74221801757807,239.3253936767578,202.773666381836,188.48214721679688,180.3427276611328,174.42059326171875,169.89007568359375,166.12020874023438
360502.3102989823,4308046.357659471,3108.29,6.1954303,245.85892,0.061150756,175.41285705566406,157.30810546875,145.3610076904297,146.3813934326172,151.18292236328125,156.7280731201172,158.13006591796875,158.54566955566406,157.8683624267578,157.44931030273438,156.66075134277344,155.3680419921875
360510.3379070442,4308046.216038752,3109.2214,5.587186,245.96492,0.06963503,207.1597595214844,215.67079162597656,192.9559631347656,178.36744689941406,171.3944549560547,178.05059814453125,164.9167022705078,161.0015869140625,157.50839233398438,153.609130859375,151.0998992919922,148.53453063964844
360518.3655150285,4308046.074426188,3110.077,6.1434283,246.62737,0.08367783,210.775619506836,244.24497985839844,238.0481719970703,219.75694274902344,206.1583404541016,227.28561401367188,203.67337036132807,193.69546508789065,188.7269744873047,183.35427856445312,179.87022399902344,176.57803344726562
360526.3931229363,4308045.93282178,3111.1975,8.367074,245.6387,0.065079376,200.5109405517578,251.83712768554688,268.7506408691406,263.7771911621094,254.6812744140625,273.06494140625,253.72911071777344,240.39698791503903,228.21286010742188,218.23155212402344,210.0988006591797,202.656982421875
360534.4207307664,4308045.791225527,3112.7566,9.601863,241.94455,0.028954206,218.35745239257807,277.0627136230469,291.69775390625,279.279052734375,260.7248840332031,288.60357666015625,256.02734375,233.8252716064453,215.145263671875,204.28158569335932,196.626953125,190.45278930664062
360542.4483385178,4308045.649637429,3114.1833,10.155952,238.3787,0.036083534,239.8457794189453,300.52520751953125,309.93359375,294.2699584960937,271.7316589355469,296.7836608886719,260.49176025390625,233.2567749023437,211.3157196044922,198.97813415527344,190.4834442138672,183.8155059814453
360550.4759461917,4308045.508057485,3115.8074,11.050589,243.63036,0.03719074,258.2030639648437,307.47039794921875,308.43231201171875,294.68463134765625,274.6093139648437,303.1844482421875,267.1212158203125,235.3312225341797,211.53439331054688,198.77291870117188,189.9849853515625,183.09072875976562
360558.5035537878,4308045.366485698,3117.6829,10.701285,247.40889,0.010065684,271.5734558105469,316.5870666503906,308.3719787597656,291.1684265136719,269.7037048339844,297.3472900390625,261.41387939453125,228.28721618652344,206.40272521972656,195.0062866210937,187.36480712890625,181.04226684570312
360566.5311613076,4308045.224922066,3119.2969,8.9058075,241.46043,-0.015522371,280.7704467773437,322.1890563964844,302.1248779296875,276.3044128417969,252.08457946777344,280.22869873046875,242.40725708007807,213.36325073242188,196.8096466064453,188.57781982421875,183.8872833251953,179.0028076171875
360574.5587687498,4308045.083366588,3120.436,7.785587,231.21558,-0.009064031,259.391357421875,326.0024108886719,324.1620483398437,292.8404235839844,262.89324951171875,317.0428161621094,259.5517578125,223.6603240966797,200.74220275878903,188.176010131836,181.23928833007807,175.95225524902344
360582.5863761133,4308044.941819266,3121.4285,7.6221695,226.54497,-0.005846815,247.9828491210937,333.3280029296875,355.7919311523437,344.8125915527344,325.0408630371094,373.43853759765625,328.29010009765625,283.0135498046875,247.36480712890625,219.7856903076172,199.74452209472656,188.70118713378906
360590.613983399,4308044.8002801,3122.379,8.534686,223.94208,0.0012468612,264.2186584472656,364.6203002929688,400.1792297363281,405.393310546875,399.2287292480469,431.7876281738281,407.3861389160156,372.26800537109375,331.7128295898437,277.3250732421875,234.94505310058597,212.32818603515625
360598.64159060846,4308044.658749088,3123.5112,10.793506,223.73135,0.006165676,282.6801147460937,388.5213623046875,429.9888305664063,443.6531372070313,446.0176086425781,467.0286865234375,454.3341064453125,429.8472900390625,388.1092224121094,308.3829650878906,250.94851684570312,221.72494506835938
360606.6691977391,4308044.517226231,3125.0146,12.897016,225.30887,0.0038333945,276.24822998046875,375.1304931640625,413.0158996582031,421.629638671875,416.8610229492188,444.2952575683594,420.71044921875,389.6064758300781,348.68817138671875,278.5796203613281,233.3661346435547,211.1380615234375
360614.6968047923,4308044.37571153,3126.7668,13.470777,228.19771,0.0053508477,243.85791015625,315.2768859863281,334.9265441894531,326.6152648925781,307.76593017578125,343.8361511230469,305.08612060546875,272.3504638671875,248.6391143798828,218.9908905029297,203.22747802734372,195.1484375
360622.7244117679,4308044.234204984,3128.586,13.281109,232.40414,0.009716595,225.59474182128903,265.82275390625,266.57086181640625,258.1173400878906,247.1310272216797,261.1077880859375,242.83677673339844,228.6078338623047,220.34718322753903,211.434814453125,206.1989898681641,202.22943115234375
360630.7520186681,4308044.092706594,3130.5073,12.542449,235.61325,0.00023196857,227.1457061767578,269.8584289550781,268.2655944824219,255.27085876464844,239.426025390625,257.9490966796875,233.8295745849609,223.04254150390625,215.8789825439453,211.988998413086,208.26727294921875,205.20176696777344
360638.77962548856,4308043.951216359,3132.2578,11.362265,233.24359,-0.0060513443,222.3587951660156,291.72088623046875,306.4130554199219,274.4825744628906,243.38629150390625,277.310302734375,235.2245178222656,218.90200805664065,208.09361267089844,202.8209686279297,198.53497314453125,195.7429962158203
360646.8072322315,4308043.809734278,3133.7273,10.803215,230.63324,0.0062811626,205.8704528808593,315.0667419433594,365.3827209472656,314.6595458984375,271.2738952636719,304.8610534667969,256.9758605957031,235.96945190429688,221.05221557617188,211.47674560546875,204.79222106933597,200.41384887695312
360654.8348388968,4308043.668260354,3135.2083,10.551267,232.40988,0.0035019913,183.9984130859375,336.3956298828125,432.5622863769531,358.48419189453125,307.5179748535156,323.5118713378906,282.4407958984375,260.3088073730469,242.22743225097656,227.8243560791016,217.50863647460935,210.21047973632812
360662.86244548566,4308043.526794585,3136.6792,10.82418,231.52988,-0.0025276272,161.580322265625,354.9858703613281,499.98040771484375,386.884765625,330.94775390625,319.6484375,292.3949584960937,273.5772705078125,255.9024658203125,240.4593048095703,228.24053955078125,218.55746459960938
360670.890051996,4308043.385336969,3138.2021,11.266987,231.69057,-0.0009800675,155.88914489746094,368.5983581542969,547.8377685546875,393.1227416992188,329.04180908203125,298.8729248046875,279.4420166015625,263.418212890625,247.5406036376953,234.3059234619141,223.0659942626953,213.55715942382812
360678.9176584298,4308043.24388751,3139.8057,11.377657,232.76794,-0.000466439,171.62615966796875,369.2789306640625,521.998046875,372.3294982910156,308.8899230957031,281.7409973144531,262.6842041015625,246.35964965820312,231.73556518554688,221.2130279541016,212.06724548339844,204.31822204589844
360686.945264785,4308043.102446207,3141.4065,11.096544,232.75995,-0.0018747345,200.92062377929688,357.11041259765625,436.63623046875,335.86285400390625,285.5520324707031,285.8253173828125,257.16949462890625,234.4326171875,218.3438415527344,209.6288452148437,202.0316162109375,196.16619873046875
360694.9728710637,4308042.961013057,3142.9285,10.649655,232.71353,-0.00060312817,224.9555206298828,349.28643798828125,376.5072021484375,313.7582397460937,271.85137939453125,308.5858154296875,260.4382629394531,227.06805419921875,208.65077209472656,200.22769165039065,193.79530334472656,189.3732147216797
360703.000477264,4308042.819588065,3144.3987,10.298383,233.13013,-0.000104266,239.5496826171875,347.1146240234375,338.4447937011719,297.42340087890625,256.1297302246094,319.76959228515625,255.17120361328125,215.3343811035156,197.67401123046875,189.22531127929688,184.77288818359372,181.1523895263672
360711.0280833866,4308042.678171226,3145.8357,9.688466,232.94821,-0.002319797,228.83335876464844,328.0322570800781,316.88397216796875,281.2452087402344,243.81866455078125,303.1400756835937,242.8260040283203,205.39556884765625,187.59326171875,177.5718994140625,172.3297576904297,168.84898376464844
360719.0556894317,4308042.536762543,3147.1238,8.724872,233.82286,0.0016552488,216.6523895263672,302.491455078125,306.0514221191406,281.83795166015625,254.7702789306641,304.21942138671875,253.8311920166016,220.0598907470703,197.98033142089844,182.53643798828125,173.74954223632812,168.62144470214844
360727.08329540153,4308042.395362016,3148.3132,8.3475895,237.17458,0.0065878653,219.7220764160156,305.5052185058594,313.0709228515625,295.7272644042969,278.1359558105469,315.1485900878906,277.43267822265625,248.9369964599609,222.6565093994141,200.32766723632807,186.85345458984372,179.2440643310547
360735.1109012917,4308042.253969641,3149.5898,8.642738,240.14268,0.005177808,229.5802001953125,320.6119384765625,329.23516845703125,315.6153564453125,303.7751770019531,336.3357238769531,306.6837463378906,282.1759338378906,252.786376953125,224.9537506103516,207.05545043945312,196.37062072753906
360743.13850710425,4308042.112585425,3150.9497,8.9262705,246.45935,0.006642022,227.0184631347656,336.3753662109375,355.11944580078125,356.3557434082031,356.7939758300781,372.62701416015625,357.4906005859375,343.7211303710937,315.6755676269531,287.0925598144531,261.9227905273437,242.27239990234375
360751.16611283936,4308041.971209363,3152.4697,9.610194,252.24432,0.0029520951,164.8434600830078,577.7901611328125,429.0451354980469,348.652099609375,322.2496337890625,317.03961181640625,307.5025329589844,296.588134765625,279.8518981933594,264.48516845703125,251.9916229248047,242.67283630371094
360759.19371849817,4308041.829841456,3154.1748,9.765758,255.45914,-0.003377156,175.41455078125,400.6927795410156,373.09375,353.3805236816406,336.01300048828125,346.2895202636719,335.5546875,314.463623046875,301.01629638671875,274.5995788574219,254.4408264160156,240.89527893066406
360767.2213240783,4308041.688481703,3155.8018,8.448115,257.4395,-0.008468235,223.88233947753903,351.378662109375,378.4294738769531,397.2447814941406,380.8972473144531,404.8024597167969,387.7797546386719,361.5955810546875,351.1595458984375,299.6737365722656,260.8641662597656,239.01869201660156
360775.24892958096,4308041.547130108,3157.0742,6.5589848,262.38608,-0.009398564,222.1084442138672,362.4403381347656,416.2763671875,424.2122192382813,401.9650268554688,461.3108215332031,417.0689392089844,384.7347412109375,364.3692626953125,316.46563720703125,278.0966796875,254.03016662597656
360783.2765350073,4308041.405786666,3158.081,5.0888004,281.60107,-0.025720768,198.02603149414065,409.5144958496094,458.9080200195313,456.1718444824219,449.6578369140625,503.6807861328125,465.6771545410156,439.847900390625,409.3024291992188,354.2332458496094,308.11883544921875,273.64495849609375
360791.304140355,4308041.26445138,3158.8188,5.0313926,309.2268,-0.038596097,245.4927978515625,421.5003662109375,431.8623046875,436.6583557128906,440.8908996582031,454.6654052734375,449.3469848632813,434.1695251464844,390.4397888183594,333.4771423339844,294.5199890136719,258.9679870605469
360799.3317456263,4308041.123124248,3159.445,5.9054365,325.978,-0.032247826,221.0825958251953,263.7068176269531,275.8000793457031,280.6483154296875,279.7863464355469,304.09136962890625,296.618896484375,285.7632751464844,259.1048278808594,237.0316925048828,219.8919982910156,207.147705078125
360807.3593508192,4308040.981805273,3159.9763,6.5390496,338.65408,-0.031229816,174.8625030517578,230.9294586181641,228.0991058349609,210.482177734375,191.37335205078125,209.72677612304688,190.8377380371093,179.07566833496094,171.5358123779297,166.05438232421875,161.39598083496094,158.50167846679688
360815.3869559344,4308040.840494453,3160.2795,6.7988024,348.87186,-0.013779541,171.0054168701172,321.0205993652344,330.8311767578125,264.4828796386719,194.26036071777344,164.3332977294922,149.52374267578125,145.29263305664062,142.86920166015625,140.54896545410156,138.59962463378906,137.13397216796875
360823.41456097225,4308040.699191786,3160.4365,6.383803,350.9796,0.0026814316,209.89425659179688,485.98236083984375,497.5408020019531,373.5522155761719,247.0350952148437,192.39987182617188,157.49746704101562,146.85377502441406,142.8991241455078,138.81765747070312,136.31915283203125,134.24205017089844
360831.4421659349,4308040.557897277,3160.6304,6.4522943,356.57797,-0.023582185,213.8755798339844,292.9140319824219,269.54034423828125,226.10159301757807,201.41831970214844,231.1212310791016,192.524169921875,177.58966064453125,170.69464111328125,165.54635620117188,161.6177978515625,157.46511840820312
360839.4697708178,4308040.416610922,3160.5715,7.5230165,8.082168,-0.015587068,212.48651123046875,269.3313293457031,241.907958984375,214.168197631836,197.35888671875,226.4594573974609,196.11227416992188,182.01856994628903,174.4989013671875,171.34666442871094,168.7111053466797,165.45652770996094
360847.4973756234,4308040.275332723,3160.259,9.014243,9.956645,0.008953534,212.96597290039065,263.0164489746094,238.3233184814453,215.58872985839844,201.0551147460937,225.1220092773437,199.369857788086,185.5323486328125,177.97561645507812,174.63414001464844,171.8826446533203,168.94285583496094
360855.5249803515,4308040.134062678,3160.023,10.539658,7.449073,0.002305066,214.5756225585937,269.7578430175781,253.1630249023437,235.68658447265625,222.3897247314453,243.4127655029297,220.8904571533203,204.8872985839844,194.7954864501953,188.77957153320312,184.215087890625,179.79698181152344
360863.5525850033,4308039.992800789,3159.7766,11.981038,7.9553137,-0.0021706652,219.8456420898437,284.7646789550781,278.5345458984375,264.26708984375,249.8678436279297,272.9456787109375,249.097396850586,229.50119018554688,212.4901123046875,201.83383178710932,194.82452392578125,188.5807342529297
360871.5801895765,4308039.851547054,3159.4355,13.602255,11.786682,-0.011116375,225.39292907714844,298.8043212890625,302.6722106933594,291.6307067871094,277.5243835449219,302.3622436523437,278.0140075683594,255.9924468994141,234.6496734619141,220.2039337158203,210.99757385253903,203.02145385742188
360879.6077940724,4308039.710301476,3158.788,15.011907,16.591326,-0.008969125,224.4197692871093,303.2247619628906,315.1476135253906,307.9225769042969,294.6239013671875,318.90191650390625,295.6356506347656,272.3153076171875,246.2594757080078,228.16363525390625,216.70037841796875,207.0208282470703
360887.6353984919,4308039.569064052,3157.904,16.16922,17.698812,0.0015340162,223.830795288086,307.2861633300781,323.0152893066406,316.28179931640625,301.20513916015625,326.5903015136719,301.28546142578125,275.8521423339844,248.25271606445312,229.1630096435547,216.9179534912109,207.06251525878906
360895.663002834,4308039.427834783,3157.0251,17.62971,16.16548,0.0032604102,228.0677032470703,327.5702209472656,347.70343017578125,337.68487548828125,316.8749694824219,341.9268798828125,312.762939453125,284.1356506347656,252.5098876953125,230.30322265625,215.93826293945312,205.0275115966797
360903.6906070975,4308039.28661367,3156.1345,18.981874,15.4275675,0.0015475939,226.3919677734375,312.8225402832031,330.4278259277344,325.4345397949219,316.1507263183594,348.4968566894531,322.7893981933594,297.1262512207031,265.9066772460937,243.59376525878903,229.63917541503903,219.0911865234375
360911.7182112837,4308039.145400712,3155.195,19.584211,15.813077,-0.00010131528,,,,,,,,,,,,
360919.7458153924,4308039.004195909,3154.1956,19.86147,16.67439,-0.0006665003,,,,,,,,,,,,
360927.7734194249,4308038.862999261,3153.122,20.269453,17.457512,-1.2180766e-05,,,,,,,,,,,,
360935.80102338,4308038.721810768,3151.9797,20.633785,17.56267,0.0020870618,,,,,,,,,,,,
360943.82862725656,4308038.580630431,3150.8496,20.765182,16.696417,0.0031812973,,,,,,,,,,,,
360951.8562310557,4308038.439458249,3149.801,20.552464,15.625863,0.0023346778,,,,,,,,,,,,
360959.8838347787,4308038.298294222,3148.8298,20.138103,14.804624,0.001975731,,,,,,,,,,,,
360967.9114384231,4308038.15713835,3147.927,19.81842,14.197691,0.0014946249,,,,,,,,,,,,
360975.9390419902,4308038.0159906335,3147.062,19.79502,14.224292,-0.00026223928,,,,,,,,,,,,
360983.9666454799,4308037.874851072,3146.1582,20.019144,14.695979,-8.00329e-05,,,,,,,,,,,,
360991.9942488945,4308037.7337196665,3145.2134,20.432096,14.979306,8.919162e-05,,,,,,,,,,,,
361000.02185222943,4308037.592596415,3144.2324,20.898281,15.123861,7.248669e-05,,,,,,,,,,,,
361008.0494554871,4308037.45148132,3143.221,21.255327,15.213328,0.000108334774,,,,,,,,,,,,
361016.0770586674,4308037.310374379,3142.191,21.470264,15.287091,2.0649419e-05,,,,,,,,,,,,
361024.10466177145,4308037.169275593,3141.147,21.639988,15.424271,-0.0002953717,,,,,,,,,,,,
361032.1322647971,4308037.028184962,3140.0806,21.7188,15.723743,-3.4627763e-05,,,,,,,,,,,,
361040.1598677464,4308036.887102488,3138.988,22.016247,15.821134,0.00036013502,,,,,,,,,,,,
361048.18747061735,4308036.746028168,3137.8757,22.305422,15.788492,-7.475661e-05,,,,,,,,,,,,
361056.21507341217,4308036.6049620025,3136.7556,22.21574,15.919756,-0.00067764515,,,,,,,,,,,,
361064.2426761284,4308036.463903994,3135.6353,21.99486,16.258402,-0.0012320067,,,,,,,,,,,,
361072.27027876745,4308036.32285414,3134.494,21.90277,16.77889,-0.0013455368,,,,,,,,,,,,
361080.2978813291,4308036.181812441,3133.314,21.986273,18.051485,-0.0040647495,,,,,,,,,,,,
361088.3254838157,4308036.040778896,3131.9917,21.879923,20.49958,-0.005473711,,,,,,,,,,,,
361096.3530862228,4308035.899753508,3130.5012,21.581951,22.711262,-0.0026539313,,,,,,,,,,,,
361104.3806885525,4308035.758736273,3128.9373,21.740692,24.313314,-0.002946133,,,,,,,,,,,,
361112.40829080495,4308035.617727195,3127.2175,22.057962,26.183716,-0.0025024598,,,,,,,,,,,,
361120.4358929813,4308035.476726272,3125.3613,22.577568,28.27216,-0.0052749976,,,,,,,,,,,,
361128.4634950791,4308035.335733504,3123.2786,23.333076,30.055805,-0.0045387996,,,,,,,,,,,,
361136.4910970997,4308035.194748892,3121.0405,23.535126,30.327291,-0.001334117,,,,,,,,,,,,
361144.51869904425,4308035.053772433,3118.8801,22.883774,30.971996,-0.005875294,,,,,,,,,,,,
361152.54630091134,4308034.91280413,3116.6963,21.836025,32.954205,-0.0075669074,,,,,,,,,,,,
361160.5739027002,4308034.771843983,3114.5208,20.72119,35.798595,-0.008932226,,,,,,,,,,,,
361168.6015044117,4308034.630891991,3112.2708,20.137728,39.05509,-0.0062796543,,,,,,,,,,,,
361176.6291060461,4308034.489948153,3109.9,20.069387,41.185204,-0.0017597459,,,,,,,,,,,,
361184.6567076041,4308034.349012472,3107.4592,20.335238,43.290325,-0.0028566015,,,,,,,,,,,,
361192.684309085,4308034.208084946,3104.8174,20.888903,47.670464,-0.0041748504,,,,,,,,,,,,
361200.7119104875,4308034.067165573,3101.8164,21.363474,53.249184,0.000966606,,,,,,,,,,,,
361208.7395118128,4308033.926254356,3098.549,21.67426,55.682716,0.009178163,,,,,,,,,,,,
361216.7671130619,4308033.785351295,3095.2515,22.299309,51.827065,0.015821747,,,,,,,,,,,,
361224.7947142328,4308033.644456388,3092.1008,23.218294,43.960045,0.01893299,,,,,,,,,,,,
361232.8223153264,4308033.503569638,3089.296,22.839909,35.361237,0.023722926,,,,,,,,,,,,
361240.8499163428,4308033.362691042,3087.2258,21.872347,25.500648,0.022619026,,,,,,,,,,,,
361248.87751728407,4308033.221820602,3085.8394,22.356834,18.004202,0.010689545,,,,,,,,,,,,
361256.9051181461,4308033.080958316,3084.6833,23.973822,15.949284,0.0006118172,,,,,,,,,,,,
361264.9327189308,4308032.940104185,3083.3955,25.385235,17.010399,-0.0018318057,,,,,,,,,,,,
361272.9603196383,4308032.799258211,3081.907,26.420269,17.51299,0.0015647305,,,,,,,,,,,,
361280.9879202697,4308032.65842039,3080.4053,27.080729,17.24443,0.0011694707,,,,,,,,,,,,
361289.0155208229,4308032.517590725,3078.8755,27.388151,17.529024,-0.00013193523,,,,,,,,,,,,
361297.0431212998,4308032.376769215,3077.2844,27.12859,18.008444,3.263281e-05,,,,,,,,,,,,
361305.0707216986,4308032.235955861,3075.7075,26.5171,18.456224,-0.00091136136,,,,,,,,,,,,
361313.0983220213,4308032.095150661,3074.1252,26.0649,18.582355,0.00021341452,,,,,,,,,,,,
361321.1259222656,4308031.954353617,3072.59,25.730005,18.30782,0.00015746952,,,,,,,,,,,,
361329.1535224329,4308031.813564728,3071.0977,25.36261,18.13494,-0.00011938299,,,,,,,,,,,,
361337.1811225229,4308031.672783993,3069.6392,25.052889,17.77534,0.0010793193,,,,,,,,,,,,
361345.208722538,4308031.532011415,3068.2437,25.039698,16.973719,0.0021074978,,,,,,,,,,,,
361353.2363224737,4308031.391246991,3066.9116,25.168346,16.495798,0.0008331115,,,,,,,,,,,,
361361.2639223323,4308031.250490722,3065.5752,25.077494,16.65329,-1.1261064e-05,,,,,,,,,,,,
361369.2915221137,4308031.109742609,3064.2295,24.513805,17.165085,-0.00063047017,,,,,,,,,,,,
361377.3191218191,4308030.96900265,3062.8835,23.7369,17.768,-0.0005304907,,,,,,,,,,,,
361385.3467214461,4308030.828270846,3061.5457,23.10143,18.052814,0.000119422126,,,,,,,,,,,,
361393.3743209961,4308030.687547199,3060.2397,22.582754,18.801882,-0.0026685111,,,,,,,,,,,,
361401.40192047006,4308030.546831707,3058.8647,22.065363,20.175777,-0.0026843175,,,,,,,,,,,,
361409.4295198669,4308030.406124368,3057.4436,21.685078,20.761082,-0.00053669774,,,,,,,,,,,,
361417.4571191855,4308030.265425186,3056.0457,0.0,-0.0,0.0,,,,,,,,,,,,
358840.41033047327,4308065.574396531,3184.996,0.0,-0.0,0.0,,,,,,,,,,,,
358848.43796513707,4308065.431087756,3185.5554,8.775021,200.1546,0.005834163,,,,,,,,,,,,
358856.4655997235,4308065.287787135,3186.0598,7.7035403,199.00725,-0.005436135,,,,,,,,,,,,
358864.4932342302,4308065.14449467,3186.4365,7.383768,188.79951,-0.025032133,,,,,,,,,,,,
358872.52086865844,4308065.001210361,3186.4563,6.3965755,173.24022,-0.03151034,,,,,,,,,,,,
358880.54850300914,4308064.857934207,3186.1726,5.213846,157.55524,-0.036604892,,,,,,,,,,,,
358888.5761372815,4308064.714666208,3185.7595,5.0340858,134.11288,-0.08463354,,,,,,,,,,,,
358896.6037714741,4308064.571406366,3184.9077,8.535972,105.52486,-0.083204016,,,,,,,,,,,,
358904.6314055881,4308064.428154678,3182.8672,15.13208,92.87726,-0.04856431,,,,,,,,,,,,
358912.65903962374,4308064.284911147,3179.506,19.11767,88.35932,-0.028541652,,,,,,,,,,,,
358920.6866735819,4308064.141675769,3175.9375,18.297327,86.72607,-0.016548462,,,,,,,,,,,,
358928.7143074615,4308063.998448549,3172.9036,16.005962,86.72373,-0.009663533,,,,,,,,,,,,
358936.7419412616,4308063.855229483,3170.2097,15.198304,89.32029,-0.0055933446,,,,,,,,,,,,
358944.7695749832,4308063.712018572,3167.4707,15.562609,93.59356,-0.0005274522,,,,,,,,,,,,
358952.7972086274,4308063.568815818,3164.6506,15.331175,95.09372,0.0045541064,,,,,,,,,,,,
358960.8248421919,4308063.425621218,3162.0093,14.725179,94.74507,0.0024837747,,,,,,,,,,,,
358968.8524756781,4308063.282434775,3159.4124,16.124763,97.230934,-0.00067605375,,,,,,,,,,,,
358976.8801090856,4308063.139256487,3156.2732,19.420147,100.26172,0.0012638499,,,,,,,,,,,,
358984.9077424169,4308062.9960863525,3152.474,20.991356,99.792564,0.002206064,,,,,,,,,,,,
